POSTAL_CODE,COUNTRY_CODE,latitude,longitude,station_code,date,day_flag,forecast_init_datetime,phrase_short,phrase_long,phrase_code,enhanced_phrase_code_short,enhanced_phrase_code_long,weather_icon,cloud_cover_avg,degree_days_cooling,degree_days_effective,degree_days_freezing,degree_days_growing,degree_days_heating,evapotranspiration_lwe_total,humidity_relative_avg,humidity_relative_max,humidity_relative_min,has_ice,ice_lwe_total,ice_probability,index_uv_avg,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_rain_total,minutes_of_snow_total,minutes_of_sun_total,has_precipitation,precipitation_lwe_total,precipitation_intensity_max,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_total,rain_probability,has_snow,snow_total,snow_lwe_total,snow_liquid_ratio_accuweather_avg,snow_probability,snow_drifting_intensity_max,snow_type_desc_predominant,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wetbulb_avg,temperature_wetbulb_max,temperature_wetbulb_min,temperature_wetbulb_globe_avg,temperature_wetbulb_globe_max,temperature_wetbulb_globe_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,thunderstorm_probability,wind_direction_avg,wind_direction_predominant,wind_gust_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_speed_avg,wind_speed_max,wind_speed_min
87583,US,35.267,-105.361,NMVLN,2023-04-28,D,2023-04-20T17:04:50Z,Partly sunny and windy,Partly sunny and windy,185,1857,1857,3,null,0.00,3.54,0.00,5.31,3.02,4.57000,20.54,53.16,8.32,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,15.31,21.34,6.06,-8.93,-2.82,-14.34,13.43,19.75,4.11,13.66,20.49,2.43,11.51,18.71,1.51,5.47,7.69,2.48,10.43,13.53,6.06,14.51,21.34,2.93,0,284.0,0.0,285.0,16.09,14.16,8.05,7.60,8.94,4.47
88063,US,31.811,-106.593,NMSP,2023-04-26,D,2023-04-20T17:04:50Z,"Sunshine, breezy and pleasant","Mostly sunny, breezy and pleasant",65,873,873,2,null,3.80,0.00,0.00,12.13,0.00,6.10000,22.66,33.26,16.13,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,3,null,null,0.00000,3,null,0.0000,0.00000,0.00,0,None,None,null,22.13,26.83,16.45,0.58,0.24,-1.83,20.99,25.99,15.02,22.18,26.91,14.36,19.71,24.61,13.29,10.78,12.56,8.63,16.18,19.22,12.56,22.13,26.83,16.45,0,278.0,0.0,297.0,13.41,11.48,9.39,6.71,7.60,5.81
87063,US,34.596,-106.034,NMWIL,2023-04-26,D,2023-04-20T17:04:50Z,Cloudy most of the time,Cloudy most of the time,64,6805,6805,6,null,0.00,8.23,0.00,0.57,7.76,2.54000,33.82,49.64,24.30,null,0.00000,0,0.00,0,0,0,0,117,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,10.57,15.71,4.62,-3.89,-4.52,-5.84,8.57,13.97,2.43,11.95,18.35,4.45,8.98,13.99,2.38,4.15,6.88,1.02,8.32,11.06,4.62,9.94,15.71,2.37,2,320.0,0.0,34.0,9.83,4.53,0.89,2.68,5.81,0.89
87195,US,35.065,-106.674,NMSV,2023-04-29,D,2023-04-20T17:04:50Z,Sunny,Sunny,69,1,1,1,8.00,0.00,0.89,0.00,7.48,0.85,5.08000,19.81,49.20,6.53,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.48,23.94,7.74,-8.44,-2.29,-16.09,15.81,22.57,5.86,21.54,26.37,9.53,16.67,22.37,7.16,6.71,8.69,3.59,12.63,15.79,7.74,17.37,23.94,6.72,0,201.0,0.0,262.0,7.60,5.27,3.13,2.24,4.02,1.34
87420,US,36.774,-108.698,NMSH,2023-04-26,D,2023-04-20T17:04:50Z,Times of clouds and sun,Times of clouds and sun,603,1027,1027,4,null,0.00,7.05,0.00,1.74,6.59,3.30000,33.96,54.26,22.58,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.74,16.60,5.27,-2.73,-3.27,-5.15,9.87,14.91,3.27,14.17,17.02,8.01,10.35,14.04,6.52,4.98,7.23,1.89,9.27,11.96,5.27,11.67,16.60,5.27,1,333.0,0.0,329.0,10.28,5.40,0.89,3.13,5.81,0.89
87547,US,35.821,-106.204,NMWR,2023-04-29,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,4.42,0.00,4.16,4.17,3.81000,30.35,62.06,14.50,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.16,20.06,5.12,-3.93,-1.59,-8.69,12.42,18.50,3.31,16.59,24.68,3.52,12.31,19.79,1.66,6.01,8.17,2.36,10.92,14.72,5.12,13.52,20.06,2.37,0,232.0,0.0,184.0,10.28,6.03,0.45,2.68,4.47,0.00
87056,US,35.148,-105.977,NMSTL,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,3.00,0.00,4.66,0.00,4.24,4.09,5.08000,21.00,44.76,10.95,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.24,20.20,4.43,-8.23,-6.63,-12.10,12.27,18.57,2.09,13.68,20.32,1.64,10.78,17.84,-0.05,4.94,7.81,0.43,9.93,13.42,4.43,13.43,20.20,1.12,0,295.0,0.0,304.0,13.41,11.13,7.15,6.26,7.60,4.02
87745,US,35.773,-105.253,NMSIG,2023-04-26,D,2023-04-20T17:04:50Z,Cloudy and cooler,Cooler with considerable cloudiness,72,25148,25148,7,null,0.00,11.89,0.00,0.00,11.22,2.03000,41.55,63.85,29.23,null,0.00000,0,0.00,0,0,0,0,52,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,10,None,None,9868.19,7.11,11.42,2.31,-4.34,-3.88,-6.58,4.96,9.38,0.26,7.16,11.03,3.83,5.08,9.26,2.16,2.21,4.42,0.02,6.81,9.95,2.31,5.52,11.42,1.03,3,57.0,0.0,55.0,5.36,4.36,1.34,2.68,3.58,1.34
87745,US,35.773,-105.253,NMSIG,2023-04-27,D,2023-04-20T17:04:50Z,Mostly cloudy,Mostly cloudy,64,6805,6805,6,null,0.00,7.87,0.00,0.62,7.71,2.79000,45.49,97.35,22.15,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,10.62,16.33,0.15,-1.53,-0.02,-6.32,8.92,14.60,-1.24,16.74,23.59,2.82,11.11,17.08,1.12,4.94,7.23,0.14,8.67,12.52,0.15,10.56,16.33,0.15,0,185.0,0.0,135.0,4.47,2.37,0.89,0.89,1.79,0.45
87548,US,36.171,-106.178,NMSE,2023-04-28,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,6.61,0.00,2.21,6.12,3.30000,29.48,55.51,17.45,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,12.21,17.28,3.61,-4.79,-4.32,-8.45,10.26,15.60,1.48,13.61,18.48,5.07,10.04,15.21,2.58,4.68,7.58,0.54,9.21,12.49,3.61,11.58,17.28,1.79,0,294.0,0.0,297.0,12.07,9.08,4.92,3.58,4.92,1.79
87122,US,35.175,-106.488,NMSC,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sun,Plenty of sun,600,1,1,1,0.00,0.00,5.06,0.00,3.73,4.60,4.83000,25.27,46.71,15.66,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,13.73,18.77,5.88,-5.55,-4.72,-8.91,11.82,17.18,3.74,14.74,19.57,5.61,11.19,16.81,3.56,5.31,7.99,1.84,10.15,13.29,5.88,13.19,18.77,3.77,0,288.0,0.0,305.0,12.52,10.66,6.71,4.47,4.92,2.68
87059,US,35.080,-106.389,NMTI,2023-04-28,D,2023-04-20T17:04:50Z,Sunny,Sunny,69,1,1,1,5.00,0.00,2.74,0.00,5.84,2.49,5.08000,21.83,43.75,12.87,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,15.84,21.17,7.71,-5.96,-3.92,-10.19,14.05,19.77,5.67,16.89,21.78,7.40,13.52,19.18,5.45,6.27,9.16,3.07,11.42,14.96,7.70,15.53,21.17,5.88,0,284.0,0.0,303.0,12.96,10.91,7.15,4.47,4.92,2.68
87327,US,35.070,-108.846,NMZU,2023-04-26,D,2023-04-20T17:04:50Z,Partly sunny,Periods of clouds and sunshine,603,1027,1027,4,null,0.00,10.10,0.00,0.00,9.27,3.05000,24.88,44.76,15.65,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,9.06,15.53,0.27,-9.52,-9.92,-12.13,6.67,13.55,-2.48,9.39,14.56,0.98,6.07,13.10,-1.14,1.92,5.47,-3.03,6.84,10.42,0.27,7.70,15.53,-2.22,1,305.0,0.0,333.0,8.05,6.49,3.13,4.02,4.47,2.24
87052,US,35.516,-106.358,NMSD,2023-04-26,D,2023-04-20T17:04:50Z,Turning cloudy,Turning cloudy,61,4154,4154,6,null,0.00,7.03,0.00,1.63,6.70,3.05000,30.94,48.50,21.30,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.63,16.39,5.56,-3.93,-4.52,-6.11,9.66,14.64,3.44,14.90,21.58,6.47,10.51,15.76,4.25,4.58,6.88,1.66,9.27,12.12,5.56,11.16,16.39,3.88,6,188.0,0.0,117.0,7.15,3.72,1.34,2.24,4.02,1.34
87562,US,35.490,-105.675,NMROW,2023-04-29,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,5.50,0.00,3.19,5.14,3.81000,40.53,91.15,17.78,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,13.19,19.56,3.31,-1.51,2.00,-7.03,11.62,18.04,2.08,16.15,20.61,5.27,11.83,17.68,2.93,6.29,8.46,2.83,10.23,13.89,3.31,12.90,19.56,1.76,0,220.0,0.0,260.0,12.07,7.91,3.13,3.13,4.92,1.34
87056,US,35.148,-105.977,NMSTL,2023-04-29,D,2023-04-20T17:04:50Z,"Some sun, then clouds",Some sunshine giving way to clouds,264,6805,6805,4,null,0.00,4.45,0.00,4.21,4.12,4.06000,34.92,84.48,12.31,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,14.21,20.92,4.02,-3.71,1.63,-10.96,12.59,19.42,2.68,16.23,22.51,3.98,12.21,19.16,1.81,6.31,8.40,3.13,10.61,14.48,4.02,13.67,20.92,1.70,0,217.0,0.0,276.0,11.18,8.12,6.26,3.58,4.47,2.68
87745,US,35.773,-105.253,NMSIG,2023-04-28,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,7.72,0.00,0.98,7.35,2.79000,30.74,69.98,15.32,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,10.98,17.06,1.57,-6.31,-3.36,-10.00,8.93,15.23,-0.39,13.51,20.03,1.51,9.72,15.88,0.22,3.72,6.41,-0.27,8.44,12.02,1.57,10.26,17.06,-0.69,0,280.0,0.0,267.0,7.60,6.17,5.36,2.24,3.13,2.24
87052,US,35.516,-106.358,NMSD,2023-04-30,D,2023-04-20T17:04:50Z,Sunshine,Sunshine,69,1,1,1,8.00,0.00,0.35,0.00,7.99,0.34,5.08000,15.15,30.21,5.49,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.99,24.07,8.70,-10.11,-6.11,-17.39,16.24,22.70,6.42,21.33,26.05,9.88,16.84,22.53,7.66,6.54,9.28,2.48,12.72,15.89,7.59,17.91,24.07,7.59,0,239.0,0.0,221.0,8.05,6.05,4.92,2.24,3.13,2.24
87547,US,35.821,-106.204,NMWR,2023-04-27,D,2023-04-20T17:04:50Z,Partial sunshine,Partial sunshine,63,1027,1027,3,null,0.00,5.42,0.00,3.07,5.26,3.05000,41.52,75.64,26.93,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,13.07,18.61,3.23,0.49,1.54,-1.61,11.51,17.36,1.58,18.31,25.01,5.64,13.03,18.41,4.01,6.70,10.04,1.78,11.02,15.26,3.23,12.96,18.61,3.23,0,152.0,0.0,187.0,4.92,3.46,1.79,1.34,2.24,0.89
87548,US,36.171,-106.178,NMSE,2023-04-27,D,2023-04-20T17:04:50Z,Some sunshine,Some sunshine,63,1027,1027,3,null,0.00,7.26,0.00,1.48,6.85,3.30000,42.74,80.77,25.38,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.48,16.28,2.66,-0.72,-0.33,-3.62,9.80,14.74,1.08,15.25,20.29,4.71,10.44,14.58,2.78,5.58,8.22,1.60,9.33,12.47,2.66,11.13,16.28,1.31,0,327.0,0.0,305.0,10.73,6.27,2.68,2.68,4.47,1.34
87121,US,35.081,-106.713,NMWA,2023-04-28,D,2023-04-20T17:04:50Z,Abundant sunshine,Abundant sunshine,69,1,1,1,8.00,0.00,0.50,0.00,7.86,0.47,5.33000,21.66,55.12,9.15,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.86,23.74,8.67,-5.88,0.13,-12.07,16.27,22.44,7.03,21.52,25.84,11.38,16.92,21.78,8.86,7.30,9.39,4.88,12.89,16.01,8.67,17.83,23.74,8.26,0,300.0,0.0,321.0,10.73,6.32,3.58,2.68,5.81,1.34
87063,US,34.596,-106.034,NMWIL,2023-04-27,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,3.62,0.00,5.01,3.32,4.06000,32.67,87.92,11.63,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,15.01,21.72,2.74,-3.57,0.93,-9.56,13.42,20.26,1.37,15.98,22.32,1.53,12.67,19.73,0.14,6.56,8.52,2.07,10.99,14.67,2.74,14.42,21.72,0.06,0,287.0,0.0,292.0,11.62,8.61,4.47,4.02,4.92,2.68
87562,US,35.490,-105.675,NMROW,2023-04-28,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,5.90,0.00,3.16,5.17,4.06000,26.93,53.90,13.60,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,13.16,18.85,3.69,-5.98,-4.85,-10.16,11.23,17.17,1.52,12.37,18.94,0.78,9.41,16.44,-0.94,4.93,7.34,0.54,9.61,12.63,3.69,12.08,18.85,0.21,0,281.0,0.0,281.0,16.99,13.77,8.94,6.26,8.05,4.02
87743,US,35.944,-104.197,NMROY,2023-04-26,D,2023-04-20T17:04:50Z,Cloudy and cooler,Cloudy and cooler,72,19544,19544,7,null,0.00,12.77,0.00,0.00,11.61,1.78000,54.15,71.15,42.17,null,0.00000,0,0.00,0,0,0,0,2,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,2,None,None,8373.86,6.72,10.34,2.97,-0.57,-1.76,-2.59,4.86,8.53,1.18,3.55,7.36,-1.74,2.29,6.33,-2.26,3.06,5.00,1.25,6.46,8.89,2.97,3.93,10.34,-0.89,4,13.0,0.0,12.0,8.94,7.00,5.36,4.47,5.36,3.58
88058,US,32.153,-106.733,NMUP,2023-04-29,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,599,1,1,1,0.00,2.30,0.00,0.00,10.63,0.00,5.08000,9.41,17.36,6.39,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,20.63,27.38,10.28,-13.38,-12.58,-14.68,18.94,25.72,7.82,25.11,30.64,13.61,20.13,26.35,11.18,7.19,10.39,2.24,14.10,18.64,7.21,20.63,27.38,10.28,0,129.0,0.0,160.0,5.36,3.29,0.89,1.34,2.24,0.45
87122,US,35.175,-106.488,NMSC,2023-04-26,D,2023-04-20T17:04:50Z,"Some sun, then turning cloudy","Some sun, then turning cloudy",265,6805,6805,6,null,0.00,7.38,0.00,1.23,7.10,2.54000,27.23,42.25,18.52,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.23,16.22,5.24,-6.31,-6.65,-8.23,9.12,14.38,2.92,15.03,20.81,8.04,10.99,16.47,5.34,3.87,6.35,0.90,8.73,11.72,5.24,10.90,16.22,4.25,2,335.0,0.0,94.0,4.92,2.32,0.45,1.79,2.68,0.45
87056,US,35.148,-105.977,NMSTL,2023-04-26,D,2023-04-20T17:04:50Z,Clouds and sun,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,9.06,0.00,0.00,8.62,2.79000,34.32,50.56,24.23,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,9.71,14.94,3.69,-4.41,-5.21,-6.41,7.63,13.13,1.44,13.29,19.38,6.59,8.99,13.10,3.87,3.53,6.29,0.26,7.72,10.70,3.69,9.61,14.94,2.56,2,47.0,0.0,75.0,8.49,3.59,0.45,2.24,4.92,0.45
88058,US,32.153,-106.733,NMUP,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,599,1,1,1,0.00,2.70,0.00,0.00,11.03,0.00,6.10000,10.49,22.38,5.51,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,21.03,27.83,10.68,-11.87,-10.11,-15.02,19.39,26.13,8.39,23.14,27.71,13.12,19.56,25.70,10.72,7.52,10.39,3.07,13.95,17.88,7.84,21.03,27.83,10.68,0,262.0,0.0,253.0,12.52,8.56,4.02,4.02,6.26,1.34
87195,US,35.065,-106.674,NMSV,2023-04-28,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,0.80,0.00,7.57,0.76,5.08000,20.14,47.93,8.76,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.57,23.83,8.12,-6.64,-2.31,-13.05,15.91,22.53,6.23,21.57,25.38,12.54,16.93,21.98,10.00,6.94,9.34,3.77,12.77,16.11,8.12,17.57,23.83,8.12,0,300.0,0.0,320.0,10.28,5.57,0.45,2.24,4.92,0.00
87195,US,35.065,-106.674,NMSV,2023-04-26,D,2023-04-20T17:04:50Z,Clouds and sun,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,5.33,0.00,3.25,5.08,2.79000,28.21,42.47,19.71,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,13.25,17.91,7.59,-3.97,-4.42,-5.80,11.37,16.27,5.52,15.96,18.67,10.87,12.63,16.67,8.34,5.46,7.64,2.83,10.23,12.79,7.59,13.25,17.91,7.59,1,289.0,0.0,302.0,6.71,3.56,0.89,2.24,4.02,0.89
87547,US,35.821,-106.204,NMWR,2023-04-26,D,2023-04-20T17:04:50Z,Turning cloudy,Turning cloudy,61,4154,4154,6,null,0.00,9.72,0.00,0.00,9.44,2.79000,36.45,58.92,24.45,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,8.89,13.93,2.57,-4.47,-4.71,-6.62,6.78,12.02,0.42,14.96,21.48,5.13,9.24,14.67,2.42,3.07,5.64,-0.10,7.43,10.58,2.57,8.47,13.93,1.02,6,109.0,0.0,22.0,1.79,1.31,0.45,1.34,1.79,0.45
87122,US,35.175,-106.488,NMSC,2023-04-29,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,3.82,0.00,4.69,3.64,4.57000,26.01,70.55,9.98,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.69,20.05,6.48,-6.94,1.49,-13.94,12.90,18.43,5.02,18.72,22.86,9.76,13.91,18.54,7.03,5.75,7.64,4.36,10.86,13.89,6.48,14.69,20.05,6.48,0,256.0,0.0,280.0,8.05,5.74,2.24,2.24,3.13,0.89
88063,US,31.811,-106.593,NMSP,2023-04-29,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,599,1,1,1,0.00,3.51,0.00,0.00,11.84,0.00,5.59000,10.92,18.09,6.51,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,21.84,28.44,11.61,-10.53,-9.61,-13.21,20.17,26.51,9.30,25.14,30.66,14.02,20.87,27.19,11.64,8.18,11.09,3.24,15.09,19.52,8.29,21.84,28.44,11.61,0,171.0,0.0,131.0,7.15,5.38,3.58,2.24,3.13,1.34
87547,US,35.821,-106.204,NMWR,2023-04-28,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,4.54,0.00,3.96,4.37,4.32000,26.70,56.27,13.03,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,13.96,19.88,4.94,-5.11,-3.09,-10.14,12.11,18.33,2.96,19.59,25.72,9.71,14.17,18.19,6.98,5.47,8.17,1.78,10.59,14.02,4.94,13.96,19.88,4.94,0,354.0,0.0,283.0,10.28,3.88,0.45,1.79,4.47,0.00
87193,US,35.187,-106.681,NMRO,2023-04-26,D,2023-04-20T17:04:50Z,Clouds and sun,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,7.33,0.00,1.34,6.99,2.54000,32.85,53.36,21.67,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.34,16.04,5.45,-3.76,-3.33,-6.06,9.39,14.27,3.44,13.46,17.18,8.28,10.25,14.89,5.67,4.56,6.70,2.01,8.91,11.60,5.45,10.98,16.04,4.61,2,278.0,0.0,293.0,4.92,3.81,1.34,2.24,2.68,1.34
87562,US,35.490,-105.675,NMROW,2023-04-27,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,5.82,0.00,3.09,5.24,3.81000,32.81,78.65,17.56,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,2,null,null,0.00000,2,null,0.0000,0.00000,0.00,0,None,None,null,13.09,19.28,1.44,-3.66,-1.89,-7.63,11.31,17.84,-0.31,12.99,20.02,-1.79,9.88,17.37,-2.97,5.48,8.93,0.31,9.91,14.19,1.44,12.02,19.28,-2.26,0,292.0,0.0,288.0,13.86,10.68,6.71,4.92,6.26,3.58
88353,US,34.602,-105.213,NMVAN,2023-04-28,D,2023-04-20T17:04:50Z,Sunny,Sunny,69,1,1,1,4.00,0.00,4.32,0.00,4.64,3.69,5.33000,18.28,39.78,11.16,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.64,21.18,4.67,-9.56,-7.96,-12.79,12.64,19.66,2.23,13.24,20.22,-0.32,10.62,18.67,-1.71,4.87,8.22,0.26,10.03,13.96,4.67,13.67,21.18,0.50,0,282.0,0.0,292.0,14.75,12.75,9.39,7.60,8.05,5.81
87743,US,35.944,-104.197,NMROY,2023-04-28,D,2023-04-20T17:04:50Z,Partial sunshine,Partial sunshine,63,1027,1027,3,null,0.00,3.71,0.00,4.83,3.50,3.05000,27.80,70.39,6.51,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,14.83,20.63,5.59,-6.08,0.61,-17.75,13.10,18.97,4.05,17.56,22.81,7.13,13.82,18.78,5.25,5.98,8.69,3.65,10.78,13.97,5.59,14.58,20.63,4.38,0,251.0,0.0,282.0,9.83,6.29,3.58,2.68,4.92,1.79
87193,US,35.187,-106.681,NMRO,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sun,Plenty of sun,600,1,1,1,0.00,0.00,1.31,0.00,7.09,1.24,5.33000,22.90,50.05,11.55,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.09,22.72,8.25,-4.77,-1.59,-9.41,15.46,21.39,6.44,21.19,26.98,11.88,16.43,20.72,9.33,7.12,9.46,4.06,12.67,15.67,8.25,17.09,22.72,8.25,0,282.0,0.0,324.0,12.07,6.09,1.79,2.68,6.26,0.89
88063,US,31.811,-106.593,NMSP,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,0.00,3.86,0.00,0.00,12.19,0.00,6.60000,9.94,23.46,4.69,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,22.19,28.83,12.02,-11.98,-8.35,-16.82,20.47,26.66,9.89,22.92,28.62,11.42,20.07,26.77,9.80,8.04,10.74,4.18,14.47,18.57,8.54,22.19,28.83,12.02,0,263.0,0.0,264.0,11.18,9.81,7.60,4.92,5.36,3.13
87327,US,35.070,-108.846,NMZU,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sun,Plenty of sun,599,1,1,1,0.00,0.00,4.08,0.00,4.66,3.67,5.08000,21.48,52.45,8.79,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,14.66,21.50,4.41,-8.81,-4.54,-14.22,12.74,19.94,2.28,15.48,21.19,5.24,12.15,19.37,2.94,5.10,7.87,1.02,10.18,14.01,4.41,14.13,21.50,2.49,0,273.0,0.0,277.0,11.18,9.27,4.92,4.92,5.81,2.24
